,ImageID,Int1,Uni1,Int2,Uni2
556,CHUP-063_366_ax_fg,0,0,1,7
557,CHUP-063_367_ax_fg,0,0,2,12
558,CHUP-063_368_ax_fg,0,0,3,13
559,CHUP-063_369_ax_fg,0,0,4,16
560,CHUP-063_370_ax_fg,0,0,6,18
561,CHUP-063_371_ax_fg,0,0,5,14
562,CHUP-063_372_ax_fg,0,0,3,12
563,CHUP-063_373_ax_fg,0,0,2,12
564,CHUP-063_374_ax_fg,0,0,2,12
565,CHUP-063_375_ax_fg,0,0,2,11
566,CHUP-063_376_ax_fg,0,0,1,6
567,CHUP-063_377_ax_fg,0,0,1,9
568,CHUP-063_378_ax_fg,0,0,3,12
569,CHUP-063_379_ax_fg,0,0,5,14
570,CHUP-063_380_ax_fg,0,0,5,15
571,CHUP-063_381_ax_fg,1,5,7,17
572,CHUP-063_382_ax_fg,3,7,6,16
573,CHUP-063_383_ax_fg,4,8,3,14
574,CHUP-063_384_ax_fg,4,8,3,13
575,CHUP-063_385_ax_fg,4,10,2,11
576,CHUP-063_386_ax_fg,6,15,2,10
577,CHUP-063_387_ax_fg,8,19,2,6
578,CHUP-063_388_ax_fg,8,18,2,7
579,CHUP-063_389_ax_fg,7,16,1,4
580,CHUP-063_390_ax_fg,4,13,0,2
581,CHUP-063_391_ax_fg,5,13,0,2
582,CHUP-063_392_ax_fg,5,13,0,2
583,CHUP-063_393_ax_fg,6,14,0,2
584,CHUP-063_394_ax_fg,5,12,0,2
585,CHUP-063_395_ax_fg,4,10,0,0
586,CHUP-063_396_ax_fg,4,8,0,0
587,CHUP-063_397_ax_fg,4,8,0,0
588,CHUP-063_398_ax_fg,4,8,0,0
589,CHUP-063_399_ax_fg,3,7,0,0
590,CHUP-064_354_ax_fg,0,0,0,1
591,CHUP-064_355_ax_fg,0,0,0,1
592,CHUP-064_356_ax_fg,0,0,0,1
593,CHUP-064_361_ax_fg,0,1,0,0
594,CHUP-064_362_ax_fg,0,4,0,0
595,CHUP-064_363_ax_fg,4,8,0,0
596,CHUP-064_364_ax_fg,4,8,0,1
597,CHUP-064_365_ax_fg,6,13,0,2
598,CHUP-064_366_ax_fg,6,14,0,2
599,CHUP-064_367_ax_fg,6,14,0,4
600,CHUP-064_368_ax_fg,6,14,0,4
601,CHUP-064_369_ax_fg,7,17,0,4
602,CHUP-064_370_ax_fg,7,17,0,4
603,CHUP-064_371_ax_fg,8,19,0,0
604,CHUP-064_372_ax_fg,6,16,0,0
605,CHUP-064_373_ax_fg,5,13,0,0
606,CHUP-064_374_ax_fg,4,11,0,0
607,CHUP-064_375_ax_fg,4,10,0,0
608,CHUP-064_376_ax_fg,4,9,0,0
609,CHUP-064_377_ax_fg,4,10,0,0
610,CHUP-064_378_ax_fg,4,9,0,0
611,CHUP-064_379_ax_fg,1,4,0,0
612,CHUP-064_380_ax_fg,0,2,0,0
613,CHUP-064_381_ax_fg,0,1,0,0
614,CHUP-074_316_ax_fg,0,0,0,4
615,CHUP-074_317_ax_fg,0,0,0,4
616,CHUP-074_318_ax_fg,0,0,0,4
617,CHUP-074_319_ax_fg,0,0,0,4
618,CHUP-074_320_ax_fg,0,0,0,4
619,CHUP-074_321_ax_fg,0,0,0,4
620,CHUP-074_322_ax_fg,0,0,0,5
621,CHUP-074_323_ax_fg,0,0,0,5
622,CHUP-074_324_ax_fg,0,0,0,4
623,CHUP-074_325_ax_fg,0,0,0,2
624,CHUP-074_326_ax_fg,0,0,0,2
625,CHUP-074_327_ax_fg,0,0,0,4
626,CHUP-074_328_ax_fg,0,0,0,4
627,CHUP-074_329_ax_fg,0,0,0,4
628,CHUP-074_369_ax_fg,0,0,0,0
629,CHUP-074_370_ax_fg,0,2,0,0
630,CHUP-074_371_ax_fg,2,7,0,0
631,CHUP-074_372_ax_fg,4,9,0,0
632,CHUP-074_373_ax_fg,0,5,0,4
633,CHUP-074_374_ax_fg,0,6,0,5
634,CHUP-074_375_ax_fg,0,6,0,5
635,CHUP-074_376_ax_fg,0,6,0,5
636,CHUP-074_377_ax_fg,0,6,0,5
637,CHUP-074_378_ax_fg,0,5,0,5
638,CHUP-074_379_ax_fg,0,5,0,4
639,CHUP-074_380_ax_fg,0,4,0,4
640,CHUP-074_381_ax_fg,0,5,0,3
641,CHUP-074_382_ax_fg,0,6,0,3
642,CHUP-074_383_ax_fg,0,6,0,2
643,CHUP-074_384_ax_fg,0,4,0,3
644,CHUP-074_385_ax_fg,1,4,0,0
645,CHUP-074_386_ax_fg,0,2,0,0
646,CHUP-074_387_ax_fg,0,1,0,0
647,CHUP-074_388_ax_fg,0,1,0,0
648,CHUP-075_310_ax_fg,0,0,0,2
649,CHUP-075_311_ax_fg,0,0,2,5
650,CHUP-075_312_ax_fg,0,0,2,5
651,CHUP-075_313_ax_fg,0,0,1,5
652,CHUP-075_314_ax_fg,0,0,1,5
653,CHUP-075_315_ax_fg,0,0,1,6
654,CHUP-075_316_ax_fg,0,0,1,6
655,CHUP-075_317_ax_fg,0,1,0,4
656,CHUP-075_318_ax_fg,0,3,0,4
657,CHUP-075_319_ax_fg,0,0,3,7
658,CHUP-075_320_ax_fg,0,3,0,5
659,CHUP-075_321_ax_fg,0,4,0,6
660,CHUP-075_322_ax_fg,0,3,0,6
661,CHUP-075_323_ax_fg,0,4,0,6
662,CHUP-075_324_ax_fg,0,5,0,6
663,CHUP-075_325_ax_fg,0,4,1,8
664,CHUP-075_326_ax_fg,0,2,2,9
665,CHUP-075_327_ax_fg,0,0,4,11
666,CHUP-075_328_ax_fg,0,0,4,13
667,CHUP-075_329_ax_fg,0,0,4,12
668,CHUP-075_330_ax_fg,0,1,2,6
669,CHUP-075_331_ax_fg,0,2,0,2
670,CHUP-075_332_ax_fg,1,3,0,2
671,CHUP-075_333_ax_fg,1,3,0,2
672,CHUP-075_334_ax_fg,0,2,0,2
673,CHUP-075_335_ax_fg,0,1,0,2
674,CHUP-075_336_ax_fg,0,0,0,2
675,CHUP-075_337_ax_fg,0,2,0,0
676,CHUP-075_339_ax_fg,0,0,0,0
677,CHUP-075_340_ax_fg,0,0,0,4
678,CHUP-075_341_ax_fg,0,0,0,5
679,CHUP-075_342_ax_fg,0,0,2,10
680,CHUP-075_343_ax_fg,0,3,3,12
681,CHUP-075_344_ax_fg,0,7,2,12
682,CHUP-075_345_ax_fg,0,5,3,13
683,CHUP-075_346_ax_fg,0,2,0,5
684,CHUP-075_347_ax_fg,0,2,0,5
685,CHUP-075_348_ax_fg,0,2,0,5
686,CHUP-075_349_ax_fg,0,2,1,6
687,CHUP-075_350_ax_fg,0,1,0,3
688,CHUP-075_351_ax_fg,0,1,0,2
689,CHUP-075_352_ax_fg,0,0,0,1
690,CHUP-075_353_ax_fg,0,0,0,3
691,CHUP-075_354_ax_fg,0,0,0,2
692,CHUP-075_355_ax_fg,0,0,0,3
693,CHUP-075_356_ax_fg,0,0,0,2
694,CHUS-007_183_ax_fg,0,0,0,2
695,CHUS-007_184_ax_fg,0,0,2,7
696,CHUS-007_185_ax_fg,0,0,4,19
697,CHUS-007_186_ax_fg,0,0,6,19
698,CHUS-007_187_ax_fg,3,9,5,14
699,CHUS-007_188_ax_fg,10,22,0,3
700,CHUS-007_189_ax_fg,17,46,0,0
701,CHUS-007_190_ax_fg,26,65,0,0
702,CHUS-007_191_ax_fg,29,67,0,0
703,CHUS-007_192_ax_fg,23,54,0,0
704,CHUS-007_193_ax_fg,0,1,0,0
705,CHUS-008_190_ax_fg,4,12,0,0
706,CHUS-008_191_ax_fg,7,20,0,5
707,CHUS-008_192_ax_fg,10,20,0,1
708,CHUS-008_193_ax_fg,8,17,0,0
709,CHUS-008_194_ax_fg,8,18,0,0
710,CHUS-008_195_ax_fg,0,4,0,0
711,CHUS-020_176_ax_fg,0,0,0,6
712,CHUS-020_177_ax_fg,0,0,10,23
713,CHUS-020_178_ax_fg,0,0,16,39
714,CHUS-020_179_ax_fg,0,5,20,49
715,CHUS-020_180_ax_fg,7,26,22,51
716,CHUS-020_181_ax_fg,20,41,23,53
717,CHUS-020_182_ax_fg,18,41,27,61
718,CHUS-020_183_ax_fg,4,19,26,58
719,CHUS-020_184_ax_fg,0,2,20,45
720,CHUS-020_185_ax_fg,0,0,16,35
721,CHUS-020_186_ax_fg,0,0,8,20
722,CHUS-022_191_ax_fg,0,6,0,0
723,CHUS-022_192_ax_fg,6,19,0,0
724,CHUS-022_193_ax_fg,10,24,0,0
725,CHUS-022_194_ax_fg,7,27,0,7
726,CHUS-022_195_ax_fg,17,52,0,2
727,CHUS-022_196_ax_fg,20,54,0,0
728,CHUS-022_197_ax_fg,24,58,0,3
729,CHUS-022_198_ax_fg,25,62,0,7
730,CHUS-022_199_ax_fg,28,68,0,7
731,CHUS-022_200_ax_fg,32,72,0,10
732,CHUS-022_201_ax_fg,27,67,0,8
733,CHUS-022_202_ax_fg,22,55,0,7
734,CHUS-022_203_ax_fg,10,32,0,6
735,CHUS-022_204_ax_fg,0,10,0,1
736,CHUS-047_185_ax_fg,0,0,0,5
737,CHUS-047_186_ax_fg,4,14,0,5
738,CHUS-047_187_ax_fg,7,24,0,0
739,CHUS-047_188_ax_fg,7,24,0,0
740,CHUS-047_189_ax_fg,4,17,0,0
741,CHUS-050_201_ax_fg,0,2,0,0
742,CHUS-050_202_ax_fg,3,8,0,0
743,CHUS-050_203_ax_fg,4,10,0,0
744,CHUS-050_204_ax_fg,0,4,0,0
745,CHUS-050_205_ax_fg,0,3,0,0
746,CHUS-066_195_ax_fg,0,0,0,4
747,CHUS-066_196_ax_fg,0,0,0,8
748,CHUS-066_197_ax_fg,0,0,4,13
749,CHUS-066_198_ax_fg,0,0,4,14
750,CHUS-066_199_ax_fg,0,0,5,17
751,CHUS-066_200_ax_fg,0,0,10,28
752,CHUS-066_201_ax_fg,0,0,12,29
753,CHUS-066_202_ax_fg,0,3,8,22
754,CHUS-066_203_ax_fg,4,15,7,19
755,CHUS-066_204_ax_fg,10,23,2,10
756,CHUS-066_205_ax_fg,10,25,0,0
757,CHUS-066_206_ax_fg,11,27,0,0
758,CHUS-066_208_ax_fg,0,1,0,3
759,CHUS-066_209_ax_fg,0,0,3,7
760,CHUS-066_210_ax_fg,0,0,1,3
761,CHUS-066_211_ax_fg,0,0,0,2
762,CHUS-066_212_ax_fg,0,0,0,0
763,CHUS-067_180_ax_fg,0,0,0,2
764,CHUS-067_181_ax_fg,0,0,3,9
765,CHUS-067_182_ax_fg,0,0,7,17
766,CHUS-067_183_ax_fg,0,0,9,20
767,CHUS-067_184_ax_fg,0,0,10,22
768,CHUS-067_185_ax_fg,0,0,8,18
769,CHUS-067_186_ax_fg,2,4,4,12
770,CHUS-067_187_ax_fg,9,18,0,0
771,CHUS-067_188_ax_fg,8,17,0,0
772,CHUS-067_189_ax_fg,8,17,0,0
773,CHUS-067_190_ax_fg,5,13,0,0
774,CHUS-067_191_ax_fg,1,3,0,0
775,CHUS-078_188_ax_fg,0,0,0,2
776,CHUS-078_189_ax_fg,0,0,0,1
777,CHUS-078_190_ax_fg,0,0,0,3
778,CHUS-078_191_ax_fg,0,0,0,5
779,CHUS-078_192_ax_fg,0,0,0,8
780,CHUS-078_193_ax_fg,0,0,11,29
781,CHUS-078_194_ax_fg,0,0,15,34
782,CHUS-078_195_ax_fg,0,0,15,34
783,CHUS-078_196_ax_fg,0,0,12,27
784,CHUS-078_197_ax_fg,0,0,8,21
785,CHUS-078_198_ax_fg,0,0,4,15
786,CHUS-078_199_ax_fg,0,1,4,13
787,CHUS-078_200_ax_fg,0,4,0,5
788,CHUS-078_201_ax_fg,0,9,0,0
789,CHUS-078_202_ax_fg,0,3,0,0
790,CHUS-080_171_ax_fg,0,0,0,2
791,CHUS-080_172_ax_fg,0,0,0,3
792,CHUS-080_173_ax_fg,0,0,0,3
793,CHUS-080_174_ax_fg,0,0,5,14
794,CHUS-080_175_ax_fg,0,0,8,21
795,CHUS-080_176_ax_fg,0,0,10,26
796,CHUS-080_177_ax_fg,0,0,9,25
797,CHUS-080_178_ax_fg,0,0,10,30
798,CHUS-080_179_ax_fg,0,0,9,29
799,CHUS-080_180_ax_fg,0,0,9,27
800,CHUS-080_181_ax_fg,0,0,17,38
801,CHUS-080_182_ax_fg,0,0,18,42
802,CHUS-080_183_ax_fg,0,0,17,39
803,CHUS-080_184_ax_fg,0,0,13,34
804,CHUS-080_185_ax_fg,5,11,11,25
805,CHUS-080_186_ax_fg,8,22,6,15
806,CHUS-080_187_ax_fg,13,28,0,7
807,CHUS-080_188_ax_fg,12,32,0,1
808,CHUS-080_189_ax_fg,22,47,0,2
809,CHUS-080_190_ax_fg,23,51,0,0
810,CHUS-080_191_ax_fg,21,50,0,0
811,CHUS-080_192_ax_fg,25,56,0,0
812,CHUS-080_193_ax_fg,19,47,0,0
813,CHUS-080_194_ax_fg,11,25,0,0
814,CHUS-085_198_ax_fg,0,0,0,4
815,CHUS-085_199_ax_fg,0,0,4,12
816,CHUS-085_200_ax_fg,0,0,7,14
817,CHUS-085_201_ax_fg,0,0,4,12
818,CHUS-085_202_ax_fg,0,0,6,20
819,CHUS-085_203_ax_fg,0,0,7,23
820,CHUS-085_204_ax_fg,0,1,3,18
821,CHUS-085_205_ax_fg,6,12,0,10
822,CHUS-085_206_ax_fg,11,25,0,0
823,CHUS-085_207_ax_fg,12,27,0,0
824,CHUS-085_208_ax_fg,11,26,0,0
825,CHUS-085_209_ax_fg,8,22,0,0
826,CHUS-085_210_ax_fg,7,17,0,0
827,CHUS-085_211_ax_fg,3,10,0,0
828,CHUS-089_188_ax_fg,0,0,0,1
829,CHUS-089_189_ax_fg,0,0,0,1
830,CHUS-089_190_ax_fg,0,0,0,1
831,CHUS-089_191_ax_fg,0,0,0,1
832,CHUS-089_194_ax_fg,0,0,0,6
833,CHUS-089_195_ax_fg,0,0,0,11
834,CHUS-089_196_ax_fg,0,5,0,22
835,CHUS-089_197_ax_fg,0,7,0,25
836,CHUS-089_198_ax_fg,0,9,0,23
837,CHUS-089_199_ax_fg,0,7,0,16
838,CHUS-089_200_ax_fg,0,2,0,17
839,CHUS-089_201_ax_fg,0,0,0,9
840,CHUS-097_192_ax_fg,0,0,0,2
841,CHUS-097_193_ax_fg,0,0,0,2
842,CHUS-097_194_ax_fg,0,1,0,13
843,CHUS-097_195_ax_fg,1,6,0,25
844,CHUS-097_196_ax_fg,5,15,0,12
845,CHUS-097_197_ax_fg,11,25,0,21
846,CHUS-097_198_ax_fg,15,34,0,32
847,CHUS-097_199_ax_fg,16,37,0,39
848,CHUS-097_200_ax_fg,15,37,0,46
849,CHUS-097_201_ax_fg,17,37,0,63
850,CHUS-097_202_ax_fg,18,42,5,65
851,CHUS-097_203_ax_fg,19,44,8,68
852,CHUS-097_204_ax_fg,19,45,5,62
853,CHUS-097_205_ax_fg,19,45,0,42
854,CHUS-097_206_ax_fg,20,45,0,31
855,CHUS-097_207_ax_fg,15,36,0,16
856,CHUS-097_208_ax_fg,12,30,0,6
857,CHUS-097_209_ax_fg,6,16,0,4
858,CHUS-097_210_ax_fg,1,3,0,0
859,CHUS-098_190_ax_fg,0,0,6,16
860,CHUS-098_191_ax_fg,0,0,16,41
861,CHUS-098_192_ax_fg,0,0,22,51
862,CHUS-098_193_ax_fg,0,0,22,53
863,CHUS-098_194_ax_fg,0,0,23,53
864,CHUS-098_195_ax_fg,0,0,18,48
865,CHUS-098_196_ax_fg,0,0,17,49
866,CHUS-098_197_ax_fg,0,0,38,83
867,CHUS-098_198_ax_fg,0,0,47,97
868,CHUS-098_199_ax_fg,0,0,49,107
869,CHUS-098_200_ax_fg,0,0,61,139
870,CHUS-098_201_ax_fg,0,0,75,161
871,CHUS-098_202_ax_fg,0,3,71,161
872,CHUS-098_203_ax_fg,2,6,54,124
873,CHUS-098_204_ax_fg,7,16,58,125
874,CHUS-098_205_ax_fg,8,20,58,120
875,CHUS-098_206_ax_fg,12,29,44,100
876,CHUS-098_207_ax_fg,14,31,32,74
877,CHUS-098_208_ax_fg,10,21,1,15
878,CHUS-098_211_ax_fg,0,0,0,3
879,CHUS-098_212_ax_fg,0,0,0,3
880,CHUV-001_087_ax_fg,0,0,0,0
881,CHUV-001_088_ax_fg,2,5,0,0
882,CHUV-001_089_ax_fg,5,11,0,0
883,CHUV-001_090_ax_fg,2,7,0,0
884,CHUV-011_253_ax_fg,5,15,0,0
885,CHUV-011_254_ax_fg,7,21,0,0
886,CHUV-011_255_ax_fg,8,25,0,4
887,CHUV-011_256_ax_fg,13,34,0,6
888,CHUV-011_257_ax_fg,13,34,0,4
889,CHUV-011_258_ax_fg,17,36,0,2
890,CHUV-011_259_ax_fg,11,26,0,2
891,CHUV-011_260_ax_fg,7,20,0,4
892,CHUV-011_261_ax_fg,2,10,0,0
893,CHUV-011_263_ax_fg,0,0,0,4
894,CHUV-011_264_ax_fg,0,0,2,10
895,CHUV-011_265_ax_fg,0,0,2,9
896,CHUV-011_266_ax_fg,0,0,0,2
897,CHUV-026_261_ax_fg,0,0,0,5
898,CHUV-026_262_ax_fg,0,0,2,10
899,CHUV-026_263_ax_fg,0,0,2,12
900,CHUV-026_264_ax_fg,0,0,3,16
901,CHUV-026_265_ax_fg,1,4,5,20
902,CHUV-026_266_ax_fg,4,8,4,22
903,CHUV-026_267_ax_fg,4,8,12,37
904,CHUV-026_268_ax_fg,4,10,16,40
905,CHUV-026_269_ax_fg,4,10,16,38
906,CHUV-026_270_ax_fg,4,9,14,33
907,CHUV-026_271_ax_fg,4,10,14,33
908,CHUV-026_272_ax_fg,3,9,12,30
909,CHUV-026_273_ax_fg,3,8,8,19
910,CHUV-026_274_ax_fg,0,0,5,12
911,CHUV-026_275_ax_fg,0,0,0,4
912,CHUV-030_037_ax_fg,0,0,0,3
913,CHUV-030_038_ax_fg,0,0,0,3
914,CHUV-030_039_ax_fg,0,0,0,3
915,CHUV-030_040_ax_fg,0,0,0,3
916,CHUV-030_041_ax_fg,0,0,0,1
917,CHUV-030_047_ax_fg,0,0,0,1
918,CHUV-030_048_ax_fg,0,0,0,2
919,CHUV-030_049_ax_fg,0,0,2,9
920,CHUV-030_050_ax_fg,0,0,3,9
921,CHUV-030_051_ax_fg,0,0,4,12
922,CHUV-030_052_ax_fg,0,0,4,12
923,CHUV-030_053_ax_fg,0,0,4,22
924,CHUV-030_054_ax_fg,0,0,11,32
925,CHUV-030_055_ax_fg,0,0,17,44
926,CHUV-030_056_ax_fg,0,2,19,52
927,CHUV-030_057_ax_fg,2,6,19,52
928,CHUV-030_058_ax_fg,4,9,18,51
929,CHUV-030_059_ax_fg,4,12,14,43
930,CHUV-030_060_ax_fg,3,11,9,26
931,CHUV-030_061_ax_fg,6,16,6,22
932,CHUV-030_062_ax_fg,7,22,3,14
933,CHUV-030_063_ax_fg,8,22,0,6
934,CHUV-030_064_ax_fg,8,23,0,2
935,CHUV-030_065_ax_fg,9,21,0,0
936,CHUV-030_066_ax_fg,9,21,0,0
937,CHUV-030_067_ax_fg,6,15,0,0
938,CHUV-030_068_ax_fg,0,1,0,0
939,CHUV-031_248_ax_fg,0,2,0,0
940,CHUV-031_249_ax_fg,0,6,0,0
941,CHUV-031_250_ax_fg,0,10,0,0
942,CHUV-031_251_ax_fg,0,9,0,0
943,CHUV-031_252_ax_fg,0,11,0,4
944,CHUV-031_253_ax_fg,6,22,0,5
945,CHUV-031_254_ax_fg,12,29,0,5
946,CHUV-031_255_ax_fg,12,31,0,3
947,CHUV-031_256_ax_fg,10,31,0,2
948,CHUV-031_257_ax_fg,7,24,0,0
949,CHUV-031_258_ax_fg,3,12,0,0
950,CHUV-031_259_ax_fg,1,5,0,0
951,CHUV-031_261_ax_fg,0,1,0,2
952,CHUV-031_262_ax_fg,0,0,0,3
953,CHUV-031_263_ax_fg,0,0,0,3
954,CHUV-031_265_ax_fg,0,0,0,3
955,CHUV-031_266_ax_fg,0,0,0,2
956,CHUV-033_056_ax_fg,0,0,0,2
957,CHUV-033_057_ax_fg,0,0,0,1
958,CHUV-033_058_ax_fg,0,9,0,1
959,CHUV-033_059_ax_fg,10,35,1,6
960,CHUV-033_060_ax_fg,19,53,4,12
961,CHUV-033_061_ax_fg,37,83,4,11
962,CHUV-033_062_ax_fg,45,104,4,13
963,CHUV-033_063_ax_fg,45,108,4,11
964,CHUV-033_064_ax_fg,46,107,4,10
965,CHUV-033_065_ax_fg,39,93,1,5
966,CHUV-033_066_ax_fg,40,95,0,0
967,CHUV-033_067_ax_fg,31,75,0,0
968,CHUV-033_068_ax_fg,26,62,0,0
969,CHUV-033_069_ax_fg,15,44,0,0
970,CHUV-033_070_ax_fg,7,27,0,0
971,CHUV-033_071_ax_fg,6,15,0,0
972,CHUV-034_249_ax_fg,0,0,0,2
973,CHUV-034_250_ax_fg,0,0,0,1
974,CHUV-034_251_ax_fg,0,0,0,1
975,CHUV-034_252_ax_fg,0,0,0,4
976,CHUV-034_253_ax_fg,0,0,0,4
977,CHUV-034_254_ax_fg,0,0,0,4
978,CHUV-034_255_ax_fg,0,0,0,5
979,CHUV-034_256_ax_fg,0,0,0,6
980,CHUV-034_257_ax_fg,0,0,0,5
981,CHUV-034_258_ax_fg,0,0,0,4
982,CHUV-034_259_ax_fg,0,0,0,4
983,CHUV-034_260_ax_fg,0,0,0,4
984,CHUV-034_261_ax_fg,0,0,0,4
985,CHUV-034_262_ax_fg,0,0,0,1
986,CHUV-034_263_ax_fg,0,0,0,0
987,CHUV-034_265_ax_fg,0,0,0,2
988,CHUV-034_266_ax_fg,0,0,1,5
989,CHUV-034_267_ax_fg,0,0,0,1
990,CHUV-034_268_ax_fg,0,0,0,4
991,CHUV-034_269_ax_fg,0,0,0,4
992,CHUV-034_270_ax_fg,0,0,2,7
993,CHUV-034_271_ax_fg,0,0,6,17
994,CHUV-034_272_ax_fg,0,0,8,20
995,CHUV-034_273_ax_fg,0,0,8,18
996,CHUV-034_274_ax_fg,0,1,6,17
997,CHUV-034_275_ax_fg,2,8,3,11
998,CHUV-034_276_ax_fg,6,15,0,5
999,CHUV-034_277_ax_fg,6,18,0,0
1000,CHUV-034_278_ax_fg,9,23,0,0
1001,CHUV-034_279_ax_fg,10,24,0,0
1002,CHUV-034_280_ax_fg,10,22,0,0
1003,CHUV-034_281_ax_fg,6,13,0,0
1004,CHUV-034_282_ax_fg,1,5,0,0
1005,CHUV-037_048_ax_fg,0,0,0,3
1006,CHUV-037_049_ax_fg,0,0,0,3
1007,CHUV-037_050_ax_fg,1,6,0,8
1008,CHUV-037_051_ax_fg,6,19,0,7
1009,CHUV-037_052_ax_fg,13,30,0,6
1010,CHUV-037_053_ax_fg,12,32,0,6
1011,CHUV-037_054_ax_fg,12,32,1,6
1012,CHUV-037_055_ax_fg,11,32,4,12
1013,CHUV-037_056_ax_fg,10,26,4,12
1014,CHUV-037_057_ax_fg,14,32,3,11
1015,CHUV-037_058_ax_fg,14,32,4,11
1016,CHUV-037_059_ax_fg,17,36,2,7
1017,CHUV-037_060_ax_fg,18,40,1,5
1018,CHUV-037_061_ax_fg,20,43,0,0
1019,CHUV-037_062_ax_fg,19,41,0,0
1020,CHUV-037_063_ax_fg,18,39,0,0
1021,CHUV-037_064_ax_fg,14,30,0,0
1022,CHUV-037_065_ax_fg,7,18,0,0
1023,CHUV-037_066_ax_fg,1,4,0,0
1024,CHUV-041_275_ax_fg,0,1,0,0
1025,CHUV-041_276_ax_fg,0,6,0,0
1026,CHUV-041_277_ax_fg,0,7,0,0
1027,CHUV-041_278_ax_fg,0,8,0,2
1028,CHUV-041_279_ax_fg,0,7,1,8
1029,CHUV-041_280_ax_fg,0,6,4,13
1030,CHUV-041_281_ax_fg,0,3,5,14
1031,CHUV-041_282_ax_fg,0,0,4,15
1032,CHUV-041_283_ax_fg,0,3,0,10
1033,CHUV-041_284_ax_fg,0,2,0,15
1034,CHUV-041_285_ax_fg,0,4,0,21
1035,CHUV-041_286_ax_fg,0,2,0,15
1036,CHUV-041_287_ax_fg,0,1,0,18
1037,CHUV-041_288_ax_fg,0,0,0,14
1038,CHUV-041_289_ax_fg,0,0,0,8
1039,CHUV-042_053_ax_fg,0,0,0,8
1040,CHUV-042_054_ax_fg,0,0,0,7
1041,CHUV-042_055_ax_fg,0,0,0,10
1042,CHUV-042_056_ax_fg,0,0,0,4
1043,CHUV-042_057_ax_fg,0,0,3,9
1044,CHUV-042_058_ax_fg,0,0,2,8
1045,CHUV-042_059_ax_fg,0,0,1,9
1046,CHUV-042_060_ax_fg,5,13,1,16
1047,CHUV-042_061_ax_fg,9,21,1,16
1048,CHUV-042_062_ax_fg,12,33,0,14
1049,CHUV-042_063_ax_fg,17,39,0,11
1050,CHUV-042_064_ax_fg,15,38,0,11
1051,CHUV-042_065_ax_fg,12,38,0,7
1052,CHUV-042_066_ax_fg,20,53,1,8
1053,CHUV-042_067_ax_fg,18,57,0,9
1054,CHUV-042_068_ax_fg,14,51,0,14
1055,CHUV-042_069_ax_fg,8,41,0,5
1056,CHUV-042_070_ax_fg,0,27,0,4
1057,CHUV-042_071_ax_fg,0,10,0,0
1058,CHUV-042_072_ax_fg,0,6,0,0
1059,CHUV-042_073_ax_fg,0,2,0,0
1060,HGJ-035_032_ax_fg,0,0,0,2
1061,HGJ-035_033_ax_fg,0,0,6,17
1062,HGJ-035_034_ax_fg,0,0,9,22
1063,HGJ-035_035_ax_fg,0,0,11,27
1064,HGJ-035_036_ax_fg,0,0,13,29
1065,HGJ-035_037_ax_fg,0,0,12,32
1066,HGJ-035_038_ax_fg,0,0,8,29
1067,HGJ-035_039_ax_fg,0,0,12,27
1068,HGJ-035_040_ax_fg,0,0,11,32
1069,HGJ-035_041_ax_fg,4,12,14,40
1070,HGJ-035_042_ax_fg,21,47,13,43
1071,HGJ-035_043_ax_fg,31,68,12,44
1072,HGJ-035_044_ax_fg,35,81,9,34
1073,HGJ-035_045_ax_fg,39,88,12,26
1074,HGJ-035_046_ax_fg,43,92,8,20
1075,HGJ-035_047_ax_fg,37,81,6,15
1076,HGJ-035_048_ax_fg,31,70,0,0
1077,HGJ-035_049_ax_fg,20,45,0,0
1078,HGJ-035_050_ax_fg,11,29,0,0
1079,HGJ-035_051_ax_fg,2,8,0,0
1080,HGJ-039_038_ax_fg,0,0,0,2
1081,HGJ-039_039_ax_fg,0,0,0,2
1082,HGJ-039_040_ax_fg,0,0,0,7
1083,HGJ-039_041_ax_fg,0,0,0,6
1084,HGJ-039_042_ax_fg,0,0,0,6
1085,HGJ-039_043_ax_fg,0,0,0,5
1086,HGJ-039_044_ax_fg,0,0,10,28
1087,HGJ-039_045_ax_fg,0,0,27,67
1088,HGJ-039_046_ax_fg,0,0,41,90
1089,HGJ-039_047_ax_fg,0,0,57,125
1090,HGJ-039_048_ax_fg,0,0,61,137
1091,HGJ-039_049_ax_fg,0,0,65,136
1092,HGJ-039_050_ax_fg,0,0,67,142
1093,HGJ-039_051_ax_fg,2,7,63,139
1094,HGJ-039_052_ax_fg,8,19,57,124
1095,HGJ-039_053_ax_fg,10,28,49,110
1096,HGJ-039_054_ax_fg,11,28,34,84
1097,HGJ-039_055_ax_fg,9,26,19,49
1098,HGJ-039_056_ax_fg,5,17,7,25
1099,HGJ-039_057_ax_fg,1,7,0,14
1100,HGJ-039_058_ax_fg,0,0,0,14
1101,HGJ-039_059_ax_fg,0,0,0,5
1102,HGJ-048_037_ax_fg,0,0,0,4
1103,HGJ-048_038_ax_fg,0,0,0,3
1104,HGJ-048_039_ax_fg,0,0,0,6
1105,HGJ-048_040_ax_fg,0,0,0,13
1106,HGJ-048_041_ax_fg,0,0,0,18
1107,HGJ-048_042_ax_fg,0,0,6,30
1108,HGJ-048_043_ax_fg,0,0,8,40
1109,HGJ-048_044_ax_fg,12,40,7,33
